Mcd,KorName
M0827003,"전신적으로 발병된 연소성 관절염, 중족골"
M0827004,"전신적으로 발병된 연소성 관절염, 족근골"
M0827005,"전신적으로 발병된 연소성 관절염, 발가락"
M0827006,"전신적으로 발병된 연소성 관절염, 발목관절"
M0827007,"전신적으로 발병된 연소성 관절염, 발의 기타 관절"
M0827008,"스틸병 NOS , 발목 및 발"
M0827009,"스틸병 NOS , 발목"
M0827010,"스틸병 NOS , 발"
M0827011,"스틸병 NOS , 중족골"
M0827012,"스틸병 NOS , 족근골"
M0827013,"스틸병 NOS , 발가락"
M0827014,"스틸병 NOS , 발목관절"
M0827015,"스틸병 NOS , 발의 기타 관절"
M0828,"전신적으로 발병된 연소성 관절염, 기타부분"
M0828000,"전신적으로 발병된 연소성 관절염, 기타부분"
M0828001,"전신적으로 발병된 연소성 관절염, 머리"
M0828002,"전신적으로 발병된 연소성 관절염, 목"
M0828003,"전신적으로 발병된 연소성 관절염, 늑골"
M0828004,"전신적으로 발병된 연소성 관절염, 두개골"
M0828005,"전신적으로 발병된 연소성 관절염, 몸통"
M0828006,"전신적으로 발병된 연소성 관절염, 척주"
M0828007,"스틸병 NOS , 기타부분"
M0828008,"스틸병 NOS , 머리"
M0828009,"스틸병 NOS , 목"
M0828010,"스틸병 NOS , 늑골"
M0828011,"스틸병 NOS , 두개골"
M0828012,"스틸병 NOS , 몸통"
M0828013,"스틸병 NOS , 척주"
M0829,"전신적으로 발병된 연소성 관절염, 상세불명 부분"
M0829000,"전신적으로 발병된 연소성 관절염, 상세불명 부분"
M0829001,"스틸병 NOS , 상세불명 부분"
M083,(혈청검사 음성인)연소성다발관절염
M0830,"(혈청검사 음성인)연소성다발관절염, 여러 부위"
M083000,(혈청검사 음성인)연소성다발관절염
M0830000,"(혈청검사 음성인)연소성다발관절염, 여러 부위"
M0830001,"만성 연소성다발관절염, 여러 부위"
M083001,만성 연소성 다발관절염
M0831,"(혈청검사 음성인)연소성다발관절염, 어깨부분"
M0831000,"(혈청검사 음성인)연소성다발관절염, 어깨부분"
M0831001,"(혈청검사 음성인)연소성다발관절염, 쇄골"
M0831002,"(혈청검사 음성인)연소성다발관절염, 견갑골"
M0831003,"(혈청검사 음성인)연소성다발관절염, 견쇄관절"
M0831004,"(혈청검사 음성인)연소성다발관절염, 어깨관절"
M0831005,"(혈청검사 음성인)연소성다발관절염, 흉쇄관절"
M0831006,"만성 연소성다발관절염, 어깨부분"
M0831007,"만성 연소성다발관절염, 쇄골"
M0831008,"만성 연소성다발관절염, 견갑골"
M0831009,"만성 연소성다발관절염, 견쇄관절"
M0831010,"만성 연소성다발관절염, 어깨관절"
M0831011,"만성 연소성다발관절염, 흉쇄관절"
M0832,"(혈청검사 음성인)연소성다발관절염, 위팔"
M0832000,"(혈청검사 음성인)연소성다발관절염, 위팔"
M0832001,"(혈청검사 음성인)연소성다발관절염, 상완골"
M0832002,"(혈청검사 음성인)연소성다발관절염, 팔꿈치관절"
M0832003,"만성 연소성다발관절염, 위팔"
M0832004,"만성 연소성다발관절염, 상완골"
M0832005,"만성 연소성다발관절염, 팔꿈치관절"
M0833,"(혈청검사 음성인)연소성다발관절염, 아래팔"
M0833000,"(혈청검사 음성인)연소성다발관절염, 아래팔"
M0833001,"(혈청검사 음성인)연소성다발관절염, 요골"
M0833002,"(혈청검사 음성인)연소성다발관절염, 척골"
M0833003,"(혈청검사 음성인)연소성다발관절염, 손목관절"
M0833004,"만성 연소성다발관절염, 아래팔"
M0833005,"만성 연소성다발관절염, 요골"
M0833006,"만성 연소성다발관절염, 척골"
M0833007,"만성 연소성다발관절염, 손목관절"
M0834,"(혈청검사 음성인)연소성다발관절염, 손"
M0834000,"(혈청검사 음성인)연소성다발관절염, 손"
M0834001,"(혈청검사 음성인)연소성다발관절염, 수근골"
M0834002,"(혈청검사 음성인)연소성다발관절염, 손가락"
M0834003,"(혈청검사 음성인)연소성다발관절염, 중수골"
M0834004,"(혈청검사 음성인)연소성다발관절염, 수근골관절"
M0834005,"(혈청검사 음성인)연소성다발관절염, 손가락관절"
M0834006,"(혈청검사 음성인)연소성다발관절염, 중수골관절"
M0834007,"만성 연소성다발관절염, 손"
M0834008,"만성 연소성다발관절염, 수근골"
M0834009,"만성 연소성다발관절염, 손가락"
M0834010,"만성 연소성다발관절염, 중수골"
M0834011,"만성 연소성다발관절염, 수근골관절"
M0834012,"만성 연소성다발관절염, 손가락관절"
M0834013,"만성 연소성다발관절염, 중수골관절"
M0835,"(혈청검사 음성인)연소성다발관절염, 골반부분 및 대퇴"
M0835000,"(혈청검사 음성인)연소성다발관절염, 골반부분 및 대퇴"
M0835001,"(혈청검사 음성인)연소성다발관절염, 골반부분"
M0835002,"(혈청검사 음성인)연소성다발관절염, 대퇴"
M0835003,"(혈청검사 음성인)연소성다발관절염, 엉덩이"
M0881,"기타 연소성 관절염, 어깨부분"
M0835004,"(혈청검사 음성인)연소성다발관절염, 대퇴골"
M0835005,"(혈청검사 음성인)연소성다발관절염, 골반"
M0835006,"(혈청검사 음성인)연소성다발관절염, 고관절"
M0835007,"(혈청검사 음성인)연소성다발관절염, 천장관절"
M0835008,"만성 연소성다발관절염, 골반부분 및 대퇴"
M0835009,"만성 연소성다발관절염, 골반부분"
M0835010,"만성 연소성다발관절염, 대퇴"
M0835011,"만성 연소성다발관절염, 엉덩이"
M0835012,"만성 연소성다발관절염, 대퇴골"
M0835013,"만성 연소성다발관절염, 골반"
M0835014,"만성 연소성다발관절염, 고관절"
M0835015,"만성 연소성다발관절염, 천장관절"
M0836,"(혈청검사 음성인)연소성다발관절염, 아래다리"
M0836000,"(혈청검사 음성인)연소성다발관절염, 아래다리"
M0836001,"(혈청검사 음성인)연소성다발관절염, 비골"
M0836002,"(혈청검사 음성인)연소성다발관절염, 경골"
M0836003,"(혈청검사 음성인)연소성다발관절염, 무릎관절"
M0836004,"만성 연소성다발관절염, 아래다리"
M0836005,"만성 연소성다발관절염, 비골"
M0836007,"만성 연소성다발관절염, 무릎관절"
M0837,"(혈청검사 음성인)연소성다발관절염, 발목 및 발"
M0837000,"(혈청검사 음성인)연소성다발관절염, 발목 및 발"
M0837001,"(혈청검사 음성인)연소성다발관절염, 발목"
M0837002,"(혈청검사 음성인)연소성다발관절염, 발"
M0837003,"(혈청검사 음성인)연소성다발관절염, 중족골"
M0837004,"(혈청검사 음성인)연소성다발관절염, 족근골"
M0837005,"(혈청검사 음성인)연소성다발관절염, 발가락"
M0837006,"(혈청검사 음성인)연소성다발관절염, 발목관절"
M0837007,"(혈청검사 음성인)연소성다발관절염, 발의 기타 관절"
M0837008,"만성 연소성다발관절염, 발목 및 발"
M0837009,"만성 연소성다발관절염, 발목"
M0837010,"만성 연소성다발관절염, 발"
M0837011,"만성 연소성다발관절염, 중족골"
M0837012,"만성 연소성다발관절염, 족근골"
M0837013,"만성 연소성다발관절염, 발가락"
M0837014,"만성 연소성다발관절염, 발목관절"
M0837015,"만성 연소성다발관절염, 발의 기타 관절"
M0838,"(혈청검사 음성인)연소성다발관절염, 기타부분"
M0838000,"(혈청검사 음성인)연소성다발관절염, 기타부분"
M0838001,"(혈청검사 음성인)연소성다발관절염, 머리"
M0838002,"(혈청검사 음성인)연소성다발관절염, 목"
M0838003,"(혈청검사 음성인)연소성다발관절염, 늑골"
M0838004,"(혈청검사 음성인)연소성다발관절염, 두개골"
M0838005,"(혈청검사 음성인)연소성다발관절염, 몸통"
M0838006,"(혈청검사 음성인)연소성다발관절염, 척주"
M0838007,"만성 연소성다발관절염, 기타부분"
M0838008,"만성 연소성다발관절염, 머리"
M0838009,"만성 연소성다발관절염, 목"
M0838010,"만성 연소성다발관절염, 늑골"
M0838011,"만성 연소성다발관절염, 두개골"
M0838012,"만성 연소성다발관절염, 몸통"
M0838013,"만성 연소성다발관절염, 척주"
M0839,"(혈청검사 음성인)연소성다발관절염, 상세불명 부분"
M0839000,"(혈청검사 음성인)연소성다발관절염, 상세불명 부분"
M0839001,"만성 연소성다발관절염, 상세불명 부분"
M084,소수관절 연소성 관절염
M0840,"소수관절 연소성 관절염, 여러 부위"
M0840000,"소수관절 연소성 관절염, 여러 부위"
M0841,"소수관절 연소성 관절염, 어깨부분"
M0841000,"소수관절 연소성 관절염, 어깨부분"
M0841001,"소수관절 연소성 관절염, 쇄골"
M0841002,"소수관절 연소성 관절염, 견갑골"
M0841003,"소수관절 연소성 관절염, 견쇄관절"
M0841004,"소수관절 연소성 관절염, 어깨관절"
M0841005,"소수관절 연소성 관절염, 흉쇄관절"
M0842,"소수관절 연소성 관절염, 위팔"
M0842000,"소수관절 연소성 관절염, 위팔"
M0842001,"소수관절 연소성 관절염, 상완골"
M0842002,"소수관절 연소성 관절염, 팔꿈치관절"
M0843,"소수관절 연소성 관절염, 아래팔"
M0843000,"소수관절 연소성 관절염, 아래팔"
M0843001,"소수관절 연소성 관절염, 요골"
M0843002,"소수관절 연소성 관절염, 척골"
M0843003,"소수관절 연소성 관절염, 손목관절"
M0844,"소수관절 연소성 관절염, 손"
M0844000,"소수관절 연소성 관절염, 손"
M0844001,"소수관절 연소성 관절염, 수근골"
M0844002,"소수관절 연소성 관절염, 손가락"
M0844003,"소수관절 연소성 관절염, 중수골"
M0844004,"소수관절 연소성 관절염, 수근골관절"
M0844005,"소수관절 연소성 관절염, 손가락관절"
M0844006,"소수관절 연소성 관절염, 중수골관절"
M0845,"소수관절 연소성 관절염, 골반부분 및 대퇴"
M0845000,"소수관절 연소성 관절염, 골반부분 및 대퇴"
M0845001,"소수관절 연소성 관절염, 골반부분"
M0845002,"소수관절 연소성 관절염, 대퇴"
M0845003,"소수관절 연소성 관절염, 둔부"
M0845004,"소수관절 연소성 관절염, 대퇴골"
M0845005,"소수관절 연소성 관절염, 골반"
M0845006,"소수관절 연소성 관절염, 고관절"
M0845007,"소수관절 연소성 관절염, 천장관절"
M0846,"소수관절 연소성 관절염, 아래다리"
M0846000,"소수관절 연소성 관절염, 아래다리"
M0846001,"소수관절 연소성 관절염, 비골"
M0846002,"소수관절 연소성 관절염, 경골"
M0846003,"소수관절 연소성 관절염, 무릎관절"
M0847,"소수관절 연소성 관절염, 발목 및 발"
M0847000,"소수관절 연소성 관절염, 발목 및 발"
M0847001,"소수관절 연소성 관절염, 발목"
M0847002,"소수관절 연소성 관절염, 발"
M0847003,"소수관절 연소성 관절염, 중족골"
M0847004,"소수관절 연소성 관절염, 족근골"
M0847005,"소수관절 연소성 관절염, 발가락"
M0847006,"소수관절 연소성 관절염, 발목관절"
M0847007,"소수관절 연소성 관절염, 발의 기타 관절"
M0848,"소수관절 연소성 관절염, 기타부분"
M0848000,"소수관절 연소성 관절염, 기타부분"
M0848001,"소수관절 연소성 관절염, 머리"
M0848002,"소수관절 연소성 관절염, 목"
M0848003,"소수관절 연소성 관절염, 늑골"
M0848004,"소수관절 연소성 관절염, 두개골"
M0848005,"소수관절 연소성 관절염, 몸통"
M0848006,"소수관절 연소성 관절염, 척주"
M0849,"소수관절 연소성 관절염, 상세불명 부분"
M0849000,"소수관절 연소성 관절염, 상세불명 부분"
M088,기타 연소성 관절염
M0880,"기타 연소성 관절염, 여러 부위"
M0880000,"기타 연소성 관절염, 여러 부위"
M0881000,"기타 연소성 관절염, 어깨부분"
M0881001,"기타 연소성 관절염, 쇄골"
M0881002,"기타 연소성 관절염, 견갑골"
M0881003,"기타 연소성 관절염, 견쇄관절"
M0881004,"기타 연소성 관절염, 어깨관절"
M0881005,"기타 연소성 관절염, 흉쇄관절"
M0882,"기타 연소성 관절염, 위팔"
M0882000,"기타 연소성 관절염, 위팔"
M0882001,"기타 연소성 관절염, 상완골"
M0882002,"기타 연소성 관절염, 팔꿈치관절"
M0883,"기타 연소성 관절염, 아래팔"
M0883000,"기타 연소성 관절염, 아래팔"
M0883001,"기타 연소성 관절염, 요골"
M0883002,"기타 연소성 관절염, 척골"
M0883003,"기타 연소성 관절염, 손목관절"
M0884,"기타 연소성 관절염, 손"
M0884000,"기타 연소성 관절염, 손"
M0884001,"기타 연소성 관절염, 수근골"
M0884002,"기타 연소성 관절염, 손가락"
M0884003,"기타 연소성 관절염, 중수골"
M0884004,"기타 연소성 관절염, 수근골관절"
M0884005,"기타 연소성 관절염, 손가락관절"
M0884006,"기타 연소성 관절염, 중수골관절"
M0885,"기타 연소성 관절염, 골반부분 및 대퇴"
M0885000,"기타 연소성 관절염, 골반부분 및 대퇴"
M0885001,"기타 연소성 관절염, 골반부분"
M0885002,"기타 연소성 관절염, 대퇴"
M0885003,"기타 연소성 관절염, 둔부"
M0885004,"기타 연소성 관절염, 대퇴골"
M0885005,"기타 연소성 관절염, 골반"
M0885006,"기타 연소성 관절염, 고관절"
M0885007,"기타 연소성 관절염, 천장관절"
M0886,"기타 연소성 관절염, 아래다리"
M0886000,"기타 연소성 관절염, 아래다리"
M0886001,"기타 연소성 관절염, 비골"
M0886002,"기타 연소성 관절염, 경골"
M0886003,"기타 연소성 관절염, 무릎관절"
M0887,"기타 연소성 관절염, 발목 및 발"
M0887000,"기타 연소성 관절염, 발목 및 발"
M0887001,"기타 연소성 관절염, 발목"
M0887002,"기타 연소성 관절염, 발"
M0887003,"기타 연소성 관절염, 중족골"
M0887004,"기타 연소성 관절염, 족근골"
M0887005,"기타 연소성 관절염, 발가락"
M0887006,"기타 연소성 관절염, 발목관절"
M0887007,"기타 연소성 관절염, 발의 기타 관절"
M0888,"기타 연소성 관절염, 기타부분"
M0888000,"기타 연소성 관절염, 기타부분"
M0888001,"기타 연소성 관절염, 머리"
M0888002,"기타 연소성 관절염, 목"
M0888003,"기타 연소성 관절염, 늑골"
M0888004,"기타 연소성 관절염, 두개골"
M0888005,"기타 연소성 관절염, 몸통"
M0888006,"기타 연소성 관절염, 척주"
